folder,filename,level,heading,slug,parent_slug,description,size_bytes,modified_utc,tags,owners,status,contains_placeholder,links
.repo_studios/command_center/docs,.repo_studios/command_center/docs/duplicate_detection_schema_alignment.md,h2,Source Schemas,source-schemas,duplicate-detection-schema-alignment-2025-10-24,"Translate `scan_code_duplicates.py` output into the data products Repo Studios already consumes (health-suite summaries, companion analysis exports, and future automation inputs).",4145,2025-10-25T14:24:46.937636+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/duplicate_detection_schema_alignment.md,h2,Field Mapping,field-mapping,duplicate-detection-schema-alignment-2025-10-24,"Translate `scan_code_duplicates.py` output into the data products Repo Studios already consumes (health-suite summaries, companion analysis exports, and future automation inputs).",4145,2025-10-25T14:24:46.937636+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/duplicate_detection_schema_alignment.md,h2,Translation Steps,translation-steps,duplicate-detection-schema-alignment-2025-10-24,"Translate `scan_code_duplicates.py` output into the data products Repo Studios already consumes (health-suite summaries, companion analysis exports, and future automation inputs).",4145,2025-10-25T14:24:46.937636+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/duplicate_detection_schema_alignment.md,h2,Outstanding Questions,outstanding-questions,duplicate-detection-schema-alignment-2025-10-24,"Translate `scan_code_duplicates.py` output into the data products Repo Studios already consumes (health-suite summaries, companion analysis exports, and future automation inputs).",4145,2025-10-25T14:24:46.937636+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/duplicate_detection_schema_alignment.md,h2,Recommendations,recommendations,duplicate-detection-schema-alignment-2025-10-24,"Translate `scan_code_duplicates.py` output into the data products Repo Studios already consumes (health-suite summaries, companion analysis exports, and future automation inputs).",4145,2025-10-25T14:24:46.937636+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/duplicate_target_mappings.md,h1,Duplicate Target Mappings (Baseline – 2025-10-24),duplicate-target-mappings-baseline-2025-10-24,,"This document maps the first four duplicate hotspots to their future home inside `.repo_studios/library/`, following the training guide naming rules.",1648,2025-10-24T20:30:48.568785+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/duplicate_target_mappings.md,h2,Usage Notes,usage-notes,duplicate-target-mappings-baseline-2025-10-24,"This document maps the first four duplicate hotspots to their future home inside `.repo_studios/library/`, following the training guide naming rules.",1648,2025-10-24T20:30:48.568785+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h1,Groundwork and Database Alignment Plan,groundwork-and-database-alignment-plan,,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Executive Summary,executive-summary,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Table of Contents,table-of-contents,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Architectural Context,architectural-context,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Positional Encoding: The Cornerstone,positional-encoding-the-cornerstone,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Dual-Write Strategy,dual-write-strategy,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Database Schema Design,database-schema-design,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Integration Mechanics,integration-mechanics,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,File Outputs Phase-Out Plan,file-outputs-phase-out-plan,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Agent Consumption Patterns,agent-consumption-patterns,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Timeline and Migration Phases,timeline-and-migration-phases,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Validation Checkpoints,validation-checkpoints,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Appendices,appendices,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs,.repo_studios/command_center/docs/groundwork_and_db_alignment.md,h2,Conclusion,conclusion,groundwork-and-database-alignment-plan,"This document captures the strategic groundwork being laid in **Repo Studios** for future database integration with the air-gapped main repository. The plan encompasses the dual-write pattern, positional encoding philosophy, and the…",28420,2025-12-15T18:05:31.092206+00:00,,,,no,#architectural-context;#positional-encoding-the-cornerstone;#dual-write-strategy;#database-schema-design;#integration-mechanics;#file-outputs-phase-out-plan;#agent-consumption-patterns;#marker-convention;#timeline-and-migration-phases;#validation-checkpoints
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/automation_manifest_schema.md,h1,Automation Manifest Schema,automation-manifest-schema,,"Define the JSON structure for `manifest.json` produced during Phase 4 automation rehearsals. The manifest pairs with the rollback bundle and metrics summary so operators can audit run context, guardrail compliance, and planned file changes.",3702,2025-11-04T14:15:55.969230+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/automation_manifest_schema.md,h2,Purpose,purpose,automation-manifest-schema,"Define the JSON structure for `manifest.json` produced during Phase 4 automation rehearsals. The manifest pairs with the rollback bundle and metrics summary so operators can audit run context, guardrail compliance, and planned file changes.",3702,2025-11-04T14:15:55.969230+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/automation_manifest_schema.md,h2,Schema Overview,schema-overview,automation-manifest-schema,"Define the JSON structure for `manifest.json` produced during Phase 4 automation rehearsals. The manifest pairs with the rollback bundle and metrics summary so operators can audit run context, guardrail compliance, and planned file changes.",3702,2025-11-04T14:15:55.969230+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/automation_manifest_schema.md,h2,Validation Rules,validation-rules,automation-manifest-schema,"Define the JSON structure for `manifest.json` produced during Phase 4 automation rehearsals. The manifest pairs with the rollback bundle and metrics summary so operators can audit run context, guardrail compliance, and planned file changes.",3702,2025-11-04T14:15:55.969230+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/library_extraction_guardrails.md,h1,Library Extraction Guardrails,library-extraction-guardrails,,"Provide the mandatory safeguards required before any automated extraction or mass-remediation tooling operates on Repo Studios scripts. These guardrails ensure duplicate remediation remains auditable, reversible, and consistent with the…",11676,2025-11-04T14:15:56.158240+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/library_extraction_guardrails.md,h2,Purpose,purpose,library-extraction-guardrails,"Provide the mandatory safeguards required before any automated extraction or mass-remediation tooling operates on Repo Studios scripts. These guardrails ensure duplicate remediation remains auditable, reversible, and consistent with the…",11676,2025-11-04T14:15:56.158240+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/library_extraction_guardrails.md,h2,Scope,scope,library-extraction-guardrails,"Provide the mandatory safeguards required before any automated extraction or mass-remediation tooling operates on Repo Studios scripts. These guardrails ensure duplicate remediation remains auditable, reversible, and consistent with the…",11676,2025-11-04T14:15:56.158240+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/library_extraction_guardrails.md,h2,Guardrail Overview,guardrail-overview,library-extraction-guardrails,"Provide the mandatory safeguards required before any automated extraction or mass-remediation tooling operates on Repo Studios scripts. These guardrails ensure duplicate remediation remains auditable, reversible, and consistent with the…",11676,2025-11-04T14:15:56.158240+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/library_extraction_guardrails.md,h2,Implementation Notes,implementation-notes,library-extraction-guardrails,"Provide the mandatory safeguards required before any automated extraction or mass-remediation tooling operates on Repo Studios scripts. These guardrails ensure duplicate remediation remains auditable, reversible, and consistent with the…",11676,2025-11-04T14:15:56.158240+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/library_extraction_guardrails.md,h2,Review & Sign-off Process,review-sign-off-process,library-extraction-guardrails,"Provide the mandatory safeguards required before any automated extraction or mass-remediation tooling operates on Repo Studios scripts. These guardrails ensure duplicate remediation remains auditable, reversible, and consistent with the…",11676,2025-11-04T14:15:56.158240+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/library_extraction_guardrails.md,h2,Open Questions,open-questions,library-extraction-guardrails,"Provide the mandatory safeguards required before any automated extraction or mass-remediation tooling operates on Repo Studios scripts. These guardrails ensure duplicate remediation remains auditable, reversible, and consistent with the…",11676,2025-11-04T14:15:56.158240+00:00,,,,no,
.repo_studios/command_center/docs/guardrails,.repo_studios/command_center/docs/guardrails/library_extraction_guardrails.md,h2,Next Steps,next-steps,library-extraction-guardrails,"Provide the mandatory safeguards required before any automated extraction or mass-remediation tooling operates on Repo Studios scripts. These guardrails ensure duplicate remediation remains auditable, reversible, and consistent with the…",11676,2025-11-04T14:15:56.158240+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h1,Library Integration Alignment Plan,library-integration-alignment-plan,,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Phase Overview,phase-overview,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Phase 1 – Foundation Setup,phase-1-foundation-setup,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Phase 2 – Duplicate Detection Tool,phase-2-duplicate-detection-tool,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Phase 2.5 – Orchestrator Bootstrap,phase-25-orchestrator-bootstrap,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Phase 3 – Manual Extraction Validation,phase-3-manual-extraction-validation,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Phase 4 – Automated Extraction,phase-4-automated-extraction,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Phase 5 – Integration with Repo Studios,phase-5-integration-with-repo-studios,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Phase 6 – AI Prompt Engineering,phase-6-ai-prompt-engineering,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Phase 8 – Scale to New Projects,phase-8-scale-to-new-projects,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Decisions Captured,decisions-captured,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Outstanding Considerations,outstanding-considerations,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_integration_checklist.md,h2,Design Decisions Required,design-decisions-required,library-integration-alignment-plan,"Legend: In discovery = gathering facts, Not started = pending alignment, Deferred = intentionally out of scope for now.",68277,2025-11-08T23:02:08.263694+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_readme_adjustments.md,h1,Library README Adjustments (Pre-Extraction),library-readme-adjustments-pre-extraction,,Reference doc: `que_for_integration/refactor_library/phase_1/library_README.md`,1868,2025-10-25T14:24:46.937636+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/library_readme_adjustments.md,h2,Implementation Notes,implementation-notes,library-readme-adjustments-pre-extraction,Reference doc: `que_for_integration/refactor_library/phase_1/library_README.md`,1868,2025-10-25T14:24:46.937636+00:00,,,,yes,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_checklist.md,h1,Manual Extraction Checklist (Repo Studios Command Center),manual-extraction-checklist-repo-studios-command-center,,"Use this checklist whenever you migrate a duplicated helper into `.repo_studios/library/`. It adapts the Phase 3 guide for Repo Studios workflows, Windows shell conventions, and the refreshed orchestrator pipeline (2025-10-28).",4154,2025-10-30T11:20:16.293146+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_checklist.md,h2,0. Pre-flight (once per work session),0-pre-flight-once-per-work-session,manual-extraction-checklist-repo-studios-command-center,"Use this checklist whenever you migrate a duplicated helper into `.repo_studios/library/`. It adapts the Phase 3 guide for Repo Studios workflows, Windows shell conventions, and the refreshed orchestrator pipeline (2025-10-28).",4154,2025-10-30T11:20:16.293146+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_checklist.md,h2,1. Scope & Planning,1-scope-planning,manual-extraction-checklist-repo-studios-command-center,"Use this checklist whenever you migrate a duplicated helper into `.repo_studios/library/`. It adapts the Phase 3 guide for Repo Studios workflows, Windows shell conventions, and the refreshed orchestrator pipeline (2025-10-28).",4154,2025-10-30T11:20:16.293146+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_checklist.md,h2,2. Library Module Authoring,2-library-module-authoring,manual-extraction-checklist-repo-studios-command-center,"Use this checklist whenever you migrate a duplicated helper into `.repo_studios/library/`. It adapts the Phase 3 guide for Repo Studios workflows, Windows shell conventions, and the refreshed orchestrator pipeline (2025-10-28).",4154,2025-10-30T11:20:16.293146+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_checklist.md,h2,3. Test Coverage,3-test-coverage,manual-extraction-checklist-repo-studios-command-center,"Use this checklist whenever you migrate a duplicated helper into `.repo_studios/library/`. It adapts the Phase 3 guide for Repo Studios workflows, Windows shell conventions, and the refreshed orchestrator pipeline (2025-10-28).",4154,2025-10-30T11:20:16.293146+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_checklist.md,h2,4. Integration & Replacement,4-integration-replacement,manual-extraction-checklist-repo-studios-command-center,"Use this checklist whenever you migrate a duplicated helper into `.repo_studios/library/`. It adapts the Phase 3 guide for Repo Studios workflows, Windows shell conventions, and the refreshed orchestrator pipeline (2025-10-28).",4154,2025-10-30T11:20:16.293146+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_checklist.md,h2,5. Artifact Updates,5-artifact-updates,manual-extraction-checklist-repo-studios-command-center,"Use this checklist whenever you migrate a duplicated helper into `.repo_studios/library/`. It adapts the Phase 3 guide for Repo Studios workflows, Windows shell conventions, and the refreshed orchestrator pipeline (2025-10-28).",4154,2025-10-30T11:20:16.293146+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_checklist.md,h2,6. Documentation & Run Notes,6-documentation-run-notes,manual-extraction-checklist-repo-studios-command-center,"Use this checklist whenever you migrate a duplicated helper into `.repo_studios/library/`. It adapts the Phase 3 guide for Repo Studios workflows, Windows shell conventions, and the refreshed orchestrator pipeline (2025-10-28).",4154,2025-10-30T11:20:16.293146+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_checklist.md,h2,7. Wrap-up,7-wrap-up,manual-extraction-checklist-repo-studios-command-center,"Use this checklist whenever you migrate a duplicated helper into `.repo_studios/library/`. It adapts the Phase 3 guide for Repo Studios workflows, Windows shell conventions, and the refreshed orchestrator pipeline (2025-10-28).",4154,2025-10-30T11:20:16.293146+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_operator_brief.md,h1,Manual Extraction Operator Brief,manual-extraction-operator-brief,,This note packages the key resources operators need when executing Phase 3 manual extractions. Share this document with anyone running the checklist so they align with the latest tooling and report outputs.,3150,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_operator_brief.md,h2,Required Inputs,required-inputs,manual-extraction-operator-brief,This note packages the key resources operators need when executing Phase 3 manual extractions. Share this document with anyone running the checklist so they align with the latest tooling and report outputs.,3150,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_operator_brief.md,h2,Execution Checklist,execution-checklist,manual-extraction-operator-brief,This note packages the key resources operators need when executing Phase 3 manual extractions. Share this document with anyone running the checklist so they align with the latest tooling and report outputs.,3150,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_operator_brief.md,h2,Quick Reference Commands,quick-reference-commands,manual-extraction-operator-brief,This note packages the key resources operators need when executing Phase 3 manual extractions. Share this document with anyone running the checklist so they align with the latest tooling and report outputs.,3150,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center/docs,.repo_studios/command_center/docs/manual_extraction_operator_brief.md,h2,Feedback Loop,feedback-loop,manual-extraction-operator-brief,This note packages the key resources operators need when executing Phase 3 manual extractions. Share this document with anyone running the checklist so they align with the latest tooling and report outputs.,3150,2025-12-17T01:38:22.486199+00:00,,,,no,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/README.md,h1,Mermaid Viewer Documentation Index,mermaid-viewer-documentation-index,,"Provide a single discovery point for the Command Center Mermaid viewer so contributors, operators, and AI agents can locate the right artifact before diving into implementation details.",2524,2025-11-23T11:14:18.336713+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/README.md,h2,Purpose,purpose,mermaid-viewer-documentation-index,"Provide a single discovery point for the Command Center Mermaid viewer so contributors, operators, and AI agents can locate the right artifact before diving into implementation details.",2524,2025-11-23T11:14:18.336713+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/README.md,h2,5W1H Overview,5w1h-overview,mermaid-viewer-documentation-index,"Provide a single discovery point for the Command Center Mermaid viewer so contributors, operators, and AI agents can locate the right artifact before diving into implementation details.",2524,2025-11-23T11:14:18.336713+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/README.md,h2,Navigation Map,navigation-map,mermaid-viewer-documentation-index,"Provide a single discovery point for the Command Center Mermaid viewer so contributors, operators, and AI agents can locate the right artifact before diving into implementation details.",2524,2025-11-23T11:14:18.336713+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/README.md,h2,Standards & References,standards-references,mermaid-viewer-documentation-index,"Provide a single discovery point for the Command Center Mermaid viewer so contributors, operators, and AI agents can locate the right artifact before diving into implementation details.",2524,2025-11-23T11:14:18.336713+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/README.md,h2,Future Contributions,future-contributions,mermaid-viewer-documentation-index,"Provide a single discovery point for the Command Center Mermaid viewer so contributors, operators, and AI agents can locate the right artifact before diving into implementation details.",2524,2025-11-23T11:14:18.336713+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/decision_log.md,h1,Mermaid Decision Log,mermaid-decision-log,,,63171,2025-11-22T18:48:10.128200+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/decision_log.md,h2,2025-11-22,2025-11-22,mermaid-decision-log,,63171,2025-11-22T18:48:10.128200+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/decision_log.md,h2,2025-11-13,2025-11-13,mermaid-decision-log,,63171,2025-11-22T18:48:10.128200+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/decision_log.md,h2,2025-11-12,2025-11-12,mermaid-decision-log,,63171,2025-11-22T18:48:10.128200+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/decision_log.md,h2,2025-11-11,2025-11-11,mermaid-decision-log,,63171,2025-11-22T18:48:10.128200+00:00,,,,yes,
.repo_studios/command_center/docs/mermaid,.repo_studios/command_center/docs/mermaid/decision_log.md,h2,2025-11-10,2025-11-10,mermaid-decision-log,,63171,2025-11-22T18:48:10.128200+00:00,,,,yes,
